 Current-A, Current-B, Current-C
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0061,2.0061,2.4212
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0366,2.0134,2.3919
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
