 Current-A, Current-B, Current-C
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.2369,3.5189,1.8254
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.4066,3.3407,1.823
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5299,3.1734,1.8596
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
2.5653,3.1441,1.851
