 Current-A, Current-B, Current-C
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9805,2.2845,3.1197
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9731,2.2918,3.1233
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
