 Current-A, Current-B, Current-C
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1636,2.6459,2.6654
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
2.1746,2.7448,2.5714
